employee_id,employee_name,email,department,designation,location,gender,age,marital_status,education,joining_date,experience_years,total_experience,previous_company,salary_lpa,bonus_lpa,performance_rating,last_appraisal_percent,satisfaction_score,attrition_status,attrition_reason,projects_handled,overtime_hours_monthly,work_from_home_days,leaves_taken,exact_salary,monthly_salary,attrtion_status
9180,Sanjay Banerjee,sanjay.chatterjee1115@srijanrealty.com,Finance,Sales Executive,Ballygunge,Male,35,Single,B.Tech,2020-03-06 00:00:00,9,11,L&T,11.0,0.95,3.4,11,3.5,Active,Work Pressure,16.0,11.0,11.0,17.0,1100000,91666,Active
9181,Riya Paul,neha.bose1108@srijanrealty.com,Legal,Sales Manager,New Town,Female,25,Married,B.Com,2018-12-19 00:00:00,3,6,Siddha Group,14.5,0.6,3.8,13,2.7,Active,Personal,16.0,30.0,3.0,12.0,1450000,120833,Active
9182,Pooja Singh,sudipta.singh1099@srijanrealty.com,HR,Support Executive,Jadavpur,Male,33,Single,Diploma Civil,2023-02-28 00:00:00,6,3,Brigade Group,6.5,0.35,3.2,13,2.8,Active,Relocation,16.0,43.0,3.0,16.0,650000,54166,Active
9183,Nikhil Dutta,kavita.srivastava1012@srijanrealty.com,Customer Service,Junior Accountant,New Town,Female,26,Married,M.Com,2017-04-30 00:00:00,4,6,Wipro,7.5,0.9,3.5,13,3.8,Left,Personal,16.0,35.0,5.0,15.0,750000,62500,Left
9184,Vikram Gupta,sayan.paul1035@srijanrealty.com,Construction,Legal Advisor,Lake Town,Female,25,Single,B.Arch,2020-03-18 00:00:00,6,7,Merlin Group,9.0,1.35,3.6,12,4.3,Active,Personal,16.0,35.0,6.0,10.0,900000,75000,Active
9185,Sanjay Das,abhishek.patil1031@srijanrealty.com,Customer Service,HR Head,Ballygunge,Male,32,Single,BCA,2022-12-09 00:00:00,6,8,PS Group,19.0,0.75,3.5,13,4.5,Active,Personal,16.0,26.0,7.0,13.0,1900000,158333,Active
9186,Sneha Chatterjee,rupam.roy1100@srijanrealty.com,Construction,Operations Head,Ballygunge,Male,32,Married,B.Tech,2018-02-07 00:00:00,3,7,Brigade Group,15.0,2.3,4.0,11,4.7,Active,Career Growth,16.0,28.0,6.0,14.0,1500000,125000,Active
9187,Manish Paul,aakash.yadav1125@srijanrealty.com,Construction,Senior Sales Executive,Lake Town,Male,23,Married,M.Tech,2019-05-16 00:00:00,5,2,Godrej Properties,14.5,1.0,3.8,12,4.9,Active,Work Pressure,16.0,20.0,13.0,8.0,1450000,120833,Active
9188,Sanjay Verma,sneha.sarkar1054@srijanrealty.com,Sales,HR Manager,Howrah,Male,46,Married,Diploma Civil,2021-08-08 00:00:00,6,9,Siddha Group,5.5,2.3,4.6,13,3.0,Active,Relocation,16.0,33.0,6.0,23.0,550000,45833,Active
9189,Sourav Banerjee,prosenjit.yadav1047@srijanrealty.com,Legal,Brand Manager,Joka,Male,38,Single,LLB,2017-01-07 00:00:00,4,6,DLF,8.5,1.0,4.4,14,4.4,Active,Personal,16.0,15.0,13.0,4.0,850000,70833,Active
9190,Sneha Ghosh,binoy.sharma1079@srijanrealty.com,Operations,IT Support,Kolkata,Female,25,Single,Diploma Civil,2018-02-11 00:00:00,7,10,Ambuja Neotia,12.0,1.25,4.8,11,4.9,Active,Relocation,16.0,29.0,6.0,7.0,1200000,100000,Active
9191,Priya Bose,bikram.roy1139@srijanrealty.com,Sales,Legal Advisor,Dumdum,Male,44,Married,B.Tech,2021-10-12 00:00:00,5,6,PS Group,13.5,1.0,4.6,13,3.7,Active,Relocation,16.0,36.0,1.0,19.0,1350000,112500,Active
9192,Sourav Ghosh,priya.thomas1052@srijanrealty.com,Operations,HR Executive,Kolkata,Male,41,Married,Diploma Civil,2016-08-30 00:00:00,4,9,TCS,9.0,1.05,4.0,14,4.6,Active,Low Salary,16.0,7.0,4.0,5.0,900000,75000,Active
9193,Aarav Sarkar,bikram.saha1039@srijanrealty.com,Legal,Civil Engineer,Behala,Female,34,Married,B.Tech,2018-12-30 00:00:00,2,5,Prestige Group,6.5,0.35,3.8,14,4.9,Active,Career Growth,16.0,30.0,13.0,5.0,650000,54166,Active
9194,Rahul Chatterjee,tanvi.paul1074@srijanrealty.com,Finance,HR Manager,Behala,Male,33,Married,B.Arch,2020-09-11 00:00:00,8,4,Merlin Group,6.5,1.0,4.1,14,2.7,Active,Relocation,16.0,9.0,1.0,22.0,650000,54166,Active
9195,Rahul Roy,binoy.srivastava1129@srijanrealty.com,Operations,Brand Manager,Howrah,Female,45,Married,MBA,2022-10-15 00:00:00,1,5,Godrej Properties,13.0,0.7,3.8,14,4.1,Active,Relocation,16.0,19.0,4.0,13.0,1300000,108333,Active
9196,Sourav Ghosh,rahul.agarwal1103@srijanrealty.com,Sales,Project Manager,Rajarhat,Male,32,Single,B.Tech,2017-02-04 00:00:00,7,7,PS Group,10.5,1.45,3.3,13,3.5,Left,Personal,16.0,35.0,2.0,21.0,1050000,87500,Left
9197,Amit Paul,subham.mitra1073@srijanrealty.com,Marketing,Operations Head,Howrah,Female,37,Single,B.Tech,2020-04-06 00:00:00,4,7,Unimark,16.0,1.3,3.5,13,3.0,Active,Career Growth,16.0,43.0,13.0,6.0,1600000,133333,Active
9198,Aarav Sharma,rahul.agarwal1103@srijanrealty.com,Marketing,IT Manager,Dumdum,Female,44,Single,B.Com,2021-09-12 00:00:00,8,8,Wipro,10.0,1.2,4.9,12,2.5,Active,Low Salary,16.0,9.0,0.0,13.0,1000000,83333,Active
9199,Neha Das,rahul.kumar1003@srijanrealty.com,Legal,Civil Engineer,Dumdum,Male,48,Single,M.Tech,2019-03-03 00:00:00,5,10,Siddha Group,12.0,0.6,3.2,12,3.8,Active,Relocation,16.0,14.0,0.0,6.0,1200000,100000,Active
9200,Priya Sarkar,anjali.choudhury1106@srijanrealty.com,Operations,Legal Advisor,Rajarhat,Male,42,Single,B.Arch,2019-07-01 00:00:00,6,3,DLF,10.0,0.5,4.6,13,3.5,Active,Personal,16.0,9.0,14.0,19.0,1000000,83333,Active
9201,Rohit Kumar,ritu.mukherjee1014@srijanrealty.com,Operations,Sales Intern,Jadavpur,Female,24,Married,Diploma Civil,2019-09-02 00:00:00,3,8,Unimark,2.5,1.05,3.4,14,4.8,Active,Work Pressure,16.0,36.0,2.0,16.0,250000,20833,Active
9202,Sourav Kumar,vikash.bhattacharjee1055@srijanrealty.com,Construction,Legal Advisor,Rajarhat,Female,39,Married,M.Com,2022-11-29 00:00:00,7,4,TCS,6.0,0.95,4.9,12,4.5,Active,Personal,16.0,33.0,6.0,6.0,600000,50000,Active
9203,Karan Sen,sudipta.verma1049@srijanrealty.com,Marketing,Operations Head,Rajarhat,Female,40,Single,B.Tech,2020-11-28 00:00:00,3,7,Wipro,18.0,0.85,4.4,12,3.2,Active,Low Salary,16.0,28.0,15.0,22.0,1800000,150000,Active
9204,Aarav Paul,prosenjit.ahmed1097@srijanrealty.com,Legal,CFO,Lake Town,Female,49,Married,M.Tech,2019-03-25 00:00:00,3,4,DLF,11.0,0.35,3.2,13,4.9,Left,Low Salary,16.0,40.0,15.0,7.0,1100000,91666,Left
9205,Rahul Mukherjee,monalisa.mitra1034@srijanrealty.com,Finance,Civil Engineer,Asansol,Male,31,Married,M.Com,2016-01-29 00:00:00,4,7,DLF,6.5,1.35,4.1,12,4.5,Active,Personal,16.0,29.0,7.0,11.0,650000,54166,Active
9206,Sanjay Gupta,monalisa.mitra1034@srijanrealty.com,Marketing,Senior Support,Kolkata,Female,31,Single,B.Tech,2019-02-28 00:00:00,7,9,Merlin Group,4.5,0.65,4.6,12,3.4,Active,Relocation,16.0,24.0,7.0,22.0,450000,37500,Active
9207,Akash Sen,tanvi.tiwari1124@srijanrealty.com,Construction,Sales Executive,Jadavpur,Female,22,Single,B.Arch,2022-07-07 00:00:00,9,8,DLF,10.5,0.35,4.8,14,2.8,Active,Low Salary,16.0,33.0,10.0,14.0,1050000,87500,Active
9208,Ishita Sharma,karan.choudhury1067@srijanrealty.com,Legal,Legal Advisor,Asansol,Female,35,Single,MCA,2019-06-04 00:00:00,3,9,TCS,2.5,2.2,3.4,14,3.8,Active,Career Growth,16.0,41.0,14.0,19.0,250000,20833,Active
9209,Deepak Sarkar,sneha.sen1104@srijanrealty.com,IT,Operations Head,Rajarhat,Male,44,Single,M.Tech,2019-02-20 00:00:00,5,3,Ambuja Neotia,6.0,0.65,4.2,11,4.8,Active,Personal,16.0,25.0,13.0,13.0,600000,50000,Active
9210,Sneha Chatterjee,sweta.ghosh1082@srijanrealty.com,HR,Operations Head,Kolkata,Female,39,Single,MCA,2021-09-11 00:00:00,1,12,Wipro,10.5,1.0,4.8,13,3.4,Active,Personal,16.0,41.0,14.0,4.0,1050000,87500,Active
9211,Aarav Paul,indranil.malhotra1087@srijanrealty.com,Sales,Civil Engineer,Dumdum,Female,26,Married,BBA,2023-10-02 00:00:00,2,3,Ambuja Neotia,13.0,1.1,4.1,14,3.4,Active,Relocation,16.0,10.0,1.0,21.0,1300000,108333,Active
9212,Manish Sharma,prosenjit.ahmed1097@srijanrealty.com,Marketing,Project Manager,New Town,Female,27,Single,BBA,2017-03-28 00:00:00,5,7,Siddha Group,5.0,1.65,4.4,14,4.7,Left,Personal,16.0,10.0,3.0,21.0,500000,41666,Left
9213,Rohit Das,sraboni.bhattacharjee1094@srijanrealty.com,IT,Support Executive,Dumdum,Female,32,Single,B.Com,2023-07-15 00:00:00,7,12,DLF,7.5,2.2,3.4,14,2.9,Active,Relocation,16.0,28.0,1.0,4.0,750000,62500,Active
9214,Akash Paul,riya.jain1128@srijanrealty.com,Operations,CFO,Rajarhat,Female,23,Married,MBA,2018-09-21 00:00:00,5,10,TCS,6.0,1.9,3.7,13,4.4,Active,Low Salary,16.0,23.0,12.0,20.0,600000,50000,Active
9215,Deepak Ghosh,pooja.chakraborty1110@srijanrealty.com,Customer Service,Legal Advisor,Dumdum,Male,43,Single,M.Com,2020-09-05 00:00:00,9,4,Infosys,10.5,2.2,3.8,12,4.8,Active,Personal,16.0,34.0,7.0,15.0,1050000,87500,Active
9216,Ananya Sarkar,arnab.ghosh1043@srijanrealty.com,IT,BI Developer,New Town,Female,26,Married,BBA,2018-02-19 00:00:00,7,4,PS Group,11.0,1.65,4.6,13,3.1,Left,Personal,16.0,29.0,10.0,18.0,1100000,91666,Left
9217,Pooja Dutta,tanvi.gupta1024@srijanrealty.com,Construction,Regional Sales Head,Behala,Female,35,Single,BCA,2016-03-03 00:00:00,2,12,Infosys,14.5,0.65,4.9,14,3.5,Active,Low Salary,16.0,24.0,6.0,21.0,1450000,120833,Active
9218,Amit Singh,anil.das1119@srijanrealty.com,Marketing,Project Manager,Dumdum,Female,47,Single,M.Tech,2019-02-04 00:00:00,7,9,PS Group,15.0,0.4,4.9,14,4.5,Active,Personal,16.0,35.0,11.0,10.0,1500000,125000,Active
9219,Sanjay Kumar,rahul.mukherjee1053@srijanrealty.com,IT,Operations Head,Kolkata,Female,28,Single,MCA,2023-01-17 00:00:00,8,10,Merlin Group,11.0,1.95,4.9,14,4.3,Active,Better Opportunity,16.0,23.0,9.0,15.0,1100000,91666,Active
9220,Sourav Singh,sraboni.banerjee1044@srijanrealty.com,Operations,Senior Support,Jadavpur,Female,23,Single,M.Tech,2023-04-11 00:00:00,3,12,Siddha Group,10.5,0.65,3.6,14,3.0,Active,Low Salary,16.0,22.0,13.0,23.0,1050000,87500,Active
9221,Neha Chatterjee,deepa.bhattacharjee1016@srijanrealty.com,Construction,Operations Head,Dumdum,Male,38,Single,LLB,2019-01-02 00:00:00,7,6,Merlin Group,7.0,0.6,3.3,12,3.2,Active,Low Salary,16.0,21.0,10.0,8.0,700000,58333,Active
9222,Ananya Paul,riya.saha1078@srijanrealty.com,Customer Service,IT Support,Behala,Male,28,Married,B.Com,2021-01-14 00:00:00,7,7,Merlin Group,3.5,0.9,3.7,11,3.4,Active,Career Growth,16.0,6.0,14.0,15.0,350000,29166,Active
9223,Ishita Verma,meena.kumari1072@srijanrealty.com,Construction,Marketing Intern,Lake Town,Male,35,Single,M.Com,2022-02-26 00:00:00,6,2,Merlin Group,9.5,1.8,3.5,12,3.2,Active,Low Salary,16.0,7.0,9.0,17.0,950000,79166,Active
9224,Sourav Verma,deepa.khan1116@srijanrealty.com,Customer Service,IT Support,New Town,Female,31,Single,M.Com,2020-01-07 00:00:00,2,10,DLF,7.0,0.7,4.1,14,4.6,Active,Low Salary,16.0,34.0,7.0,16.0,700000,58333,Active
9225,Priya Roy,vikash.mondal1105@srijanrealty.com,Finance,Project Manager,Ballygunge,Female,29,Single,M.Com,2022-06-24 00:00:00,7,6,TCS,14.5,1.2,3.3,12,3.1,Active,Work Pressure,16.0,42.0,8.0,8.0,1450000,120833,Active
9226,Tanvi Banerjee,priya.gupta1102@srijanrealty.com,Marketing,IT Support,Rajarhat,Male,36,Married,MBA,2017-01-11 00:00:00,3,3,Brigade Group,2.5,2.3,4.6,14,3.6,Active,Low Salary,16.0,22.0,13.0,4.0,250000,20833,Active
9227,Ananya Ghosh,sunita.chatterjee1076@srijanrealty.com,Operations,HR Executive,Asansol,Female,33,Married,B.Tech,2023-06-12 00:00:00,5,6,Brigade Group,10.5,1.2,4.9,14,3.9,Active,Low Salary,16.0,20.0,1.0,21.0,1050000,87500,Active
9228,Riya Dutta,rajesh.ghosh1121@srijanrealty.com,Operations,Operations Head,Joka,Male,34,Single,MBA,2020-08-06 00:00:00,5,3,Brigade Group,5.5,0.25,4.4,12,2.9,Active,Work Pressure,16.0,43.0,0.0,7.0,550000,45833,Active
9229,Rahul Ghosh,soma.singh1138@srijanrealty.com,Legal,Operations Head,Ballygunge,Female,31,Single,B.Tech,2017-03-31 00:00:00,6,10,L&T,10.5,0.25,4.5,13,3.8,Active,Personal,16.0,6.0,12.0,18.0,1050000,87500,Active
9230,Karan Chatterjee,sanjay.chatterjee1115@srijanrealty.com,Finance,Project Manager,Dumdum,Male,33,Married,M.Com,2022-05-17 00:00:00,5,2,Godrej Properties,12.0,0.65,3.6,13,3.0,Active,Better Opportunity,16.0,31.0,15.0,22.0,1200000,100000,Active
9231,Priya Banerjee,sudipta.verma1049@srijanrealty.com,Customer Service,HR Manager,Lake Town,Female,36,Single,M.Tech,2023-06-01 00:00:00,2,6,Ambuja Neotia,6.5,0.75,3.7,13,3.9,Active,Work Pressure,16.0,31.0,10.0,4.0,650000,54166,Active
9232,Karan Gupta,bikram.saha1039@srijanrealty.com,Sales,Operations Head,New Town,Male,37,Married,BCA,2018-11-18 00:00:00,6,5,Merlin Group,9.5,1.35,3.2,11,4.3,Active,Better Opportunity,16.0,19.0,13.0,6.0,950000,79166,Active
9233,Rahul Banerjee,amit.sharma1001@srijanrealty.com,Customer Service,Operations Head,Ballygunge,Male,24,Single,B.Arch,2019-09-20 00:00:00,3,8,Merlin Group,23.0,1.1,4.0,13,3.1,Active,Better Opportunity,16.0,27.0,11.0,22.0,2300000,191666,Active
9234,Priya Sen,tania.mehta1140@srijanrealty.com,Operations,Digital Marketing Exec,Digha,Female,22,Single,MCA,2023-03-16 00:00:00,8,1,DLF,10.5,0.95,4.2,13,3.0,Active,Relocation,16.0,44.0,14.0,4.0,1050000,87500,Active
9235,Amit Sarkar,rahul.agarwal1103@srijanrealty.com,IT,Senior Sales Executive,Asansol,Male,30,Single,BBA,2020-04-20 00:00:00,3,7,Brigade Group,14.5,0.35,4.0,13,3.7,Active,Work Pressure,16.0,8.0,7.0,4.0,1450000,120833,Active
9236,Rahul Banerjee,sweta.sarkar1132@srijanrealty.com,HR,Regional Sales Head,Asansol,Male,48,Single,Diploma Civil,2018-10-21 00:00:00,6,9,Ambuja Neotia,8.0,0.4,4.9,12,3.4,Active,Relocation,16.0,19.0,13.0,14.0,800000,66666,Active
9237,Ananya Roy,arjun.kumari1111@srijanrealty.com,Finance,Project Manager,Joka,Male,26,Married,B.Com,2021-02-12 00:00:00,2,2,Merlin Group,2.5,1.05,4.6,13,2.7,Active,Better Opportunity,16.0,5.0,11.0,22.0,250000,20833,Active
9238,Nikhil Das,arjun.roy1061@srijanrealty.com,Marketing,Operations Head,Dumdum,Male,40,Single,B.Arch,2017-04-12 00:00:00,5,11,TCS,11.0,1.65,4.2,11,2.8,Active,Relocation,16.0,22.0,3.0,13.0,1100000,91666,Active
9239,Vikram Mukherjee,rajesh.singh1021@srijanrealty.com,Sales,Junior Accountant,Joka,Male,30,Married,M.Com,2018-09-21 00:00:00,4,5,Siddha Group,6.0,1.2,4.7,12,3.3,Active,Relocation,16.0,27.0,0.0,18.0,600000,50000,Active
9240,Sanjay Roy,sourav.tiwari1007@srijanrealty.com,Operations,Operations Head,Lake Town,Female,41,Single,B.Com,2022-08-09 00:00:00,4,8,Infosys,11.0,1.0,3.4,14,3.8,Active,Relocation,16.0,38.0,4.0,21.0,1100000,91666,Active
9241,Aarav Paul,arjun.kumari1111@srijanrealty.com,Sales,Digital Marketing Exec,Rajarhat,Male,39,Married,M.Tech,2016-09-30 00:00:00,3,7,Unimark,7.5,0.95,3.5,12,2.6,Active,Work Pressure,16.0,44.0,1.0,11.0,750000,62500,Active
9242,Vikram Ghosh,arnab.ghosh1043@srijanrealty.com,IT,Sales Executive,Lake Town,Male,39,Married,Diploma Civil,2020-07-06 00:00:00,3,11,TCS,7.5,1.4,4.8,11,3.6,Active,Career Growth,16.0,13.0,8.0,17.0,750000,62500,Active
9243,Tanvi Bose,sneha.sarkar1054@srijanrealty.com,Operations,Regional Sales Head,Ballygunge,Female,22,Married,Diploma Civil,2021-06-09 00:00:00,6,9,TCS,5.5,0.6,3.7,13,3.7,Active,Personal,16.0,6.0,7.0,6.0,550000,45833,Active
9244,Aditya Mukherjee,shreya.sharma1118@srijanrealty.com,Finance,CFO,Behala,Male,36,Single,B.Arch,2020-02-15 00:00:00,9,10,Unimark,14.0,0.95,4.5,12,2.9,Active,Relocation,16.0,33.0,3.0,20.0,1400000,116666,Active
9245,Karan Dutta,shreya.dutta1068@srijanrealty.com,Customer Service,Project Manager,Joka,Male,29,Single,B.Com,2019-02-10 00:00:00,6,3,Unimark,14.5,1.05,4.2,14,4.7,Active,Relocation,16.0,16.0,8.0,15.0,1450000,120833,Active
9246,Sneha Singh,monalisa.de1134@srijanrealty.com,Finance,Brand Manager,Asansol,Female,27,Married,MBA,2023-05-22 00:00:00,3,11,Merlin Group,5.5,0.75,3.8,14,3.4,Active,Better Opportunity,16.0,35.0,12.0,21.0,550000,45833,Active
9247,Neha Mukherjee,mohit.khan1077@srijanrealty.com,IT,Junior Accountant,Kolkata,Male,31,Single,MCA,2022-06-14 00:00:00,6,6,Godrej Properties,6.5,1.05,4.6,11,3.3,Active,Low Salary,16.0,20.0,5.0,20.0,650000,54166,Active
9248,Tanvi Singh,karan.saha1117@srijanrealty.com,Customer Service,Legal Advisor,Asansol,Female,42,Single,M.Tech,2022-08-01 00:00:00,1,11,Unimark,16.5,1.05,3.6,12,3.7,Active,Personal,16.0,17.0,3.0,14.0,1650000,137500,Active
9249,Rohit Das,shreya.majumdar1018@srijanrealty.com,Finance,Team Lead,Asansol,Male,32,Single,M.Tech,2016-10-10 00:00:00,6,3,Unimark,6.5,1.65,3.6,13,3.4,Left,Relocation,16.0,16.0,15.0,4.0,650000,54166,Left
9250,Manish Sarkar,anjali.de1056@srijanrealty.com,Sales,Project Manager,Lake Town,Female,39,Single,B.Tech,2023-12-03 00:00:00,1,9,TCS,10.5,1.05,4.4,14,3.0,Active,Better Opportunity,16.0,21.0,7.0,23.0,1050000,87500,Active
9251,Pooja Mukherjee,sunita.sen1026@srijanrealty.com,Marketing,Content Strategist,Jadavpur,Female,45,Single,Diploma Civil,2020-01-13 00:00:00,7,5,L&T,12.0,2.2,3.7,12,3.3,Active,Career Growth,16.0,29.0,4.0,15.0,1200000,100000,Active
9252,Ishita Paul,neha.yadav1008@srijanrealty.com,HR,Senior Support,Lake Town,Male,34,Married,B.Tech,2021-07-09 00:00:00,7,3,Unimark,16.0,1.0,3.7,11,3.5,Left,Low Salary,16.0,36.0,4.0,17.0,1600000,133333,Left
9253,Aditya Roy,bikram.roy1139@srijanrealty.com,HR,HR Manager,Dumdum,Female,43,Single,MCA,2019-01-05 00:00:00,1,10,Ambuja Neotia,15.0,1.35,3.2,14,3.2,Active,Better Opportunity,16.0,6.0,1.0,11.0,1500000,125000,Active
9254,Rohit Verma,subham.mitra1073@srijanrealty.com,Operations,Marketing Intern,Behala,Male,23,Single,B.Com,2020-08-16 00:00:00,4,4,Prestige Group,7.5,0.6,3.8,11,3.1,Active,Personal,16.0,40.0,9.0,7.0,750000,62500,Active
9255,Deepak Banerjee,rupam.jain1050@srijanrealty.com,HR,Civil Engineer,Digha,Male,32,Single,MCA,2021-09-01 00:00:00,2,7,Siddha Group,4.0,2.3,3.7,11,4.1,Active,Career Growth,16.0,14.0,15.0,20.0,400000,33333,Active
9256,Akash Ghosh,rahul.mukherjee1053@srijanrealty.com,Marketing,HR Manager,Jadavpur,Male,24,Single,M.Tech,2020-04-19 00:00:00,5,11,DLF,10.5,0.7,3.9,13,3.1,Active,Personal,16.0,8.0,7.0,8.0,1050000,87500,Active
9257,Tanvi Paul,monalisa.mitra1034@srijanrealty.com,Operations,Civil Engineer,Joka,Female,37,Single,MBA,2020-07-21 00:00:00,5,11,TCS,2.5,1.0,4.9,14,4.1,Active,Career Growth,16.0,15.0,6.0,11.0,250000,20833,Active
9258,Sanjay Dutta,shreya.majumdar1018@srijanrealty.com,Construction,Brand Manager,Dumdum,Female,31,Single,MBA,2018-11-03 00:00:00,2,7,Unimark,12.0,1.35,4.2,13,3.4,Active,Low Salary,16.0,14.0,0.0,20.0,1200000,100000,Active
9259,Manish Verma,riya.jain1128@srijanrealty.com,Legal,Civil Engineer,Digha,Female,33,Single,B.Tech,2023-12-02 00:00:00,3,7,Ambuja Neotia,2.5,0.6,4.8,14,4.5,Active,Personal,16.0,7.0,5.0,7.0,250000,20833,Active
9260,Nikhil Sarkar,sanjay.sarkar1015@srijanrealty.com,Operations,Civil Engineer,Joka,Female,26,Single,LLB,2017-06-11 00:00:00,3,3,Infosys,14.5,0.65,4.8,12,3.8,Active,Relocation,16.0,13.0,10.0,10.0,1450000,120833,Active
9261,Amit Chatterjee,sneha.sarkar1054@srijanrealty.com,Marketing,Team Lead,Lake Town,Female,33,Single,Diploma Civil,2018-12-26 00:00:00,2,3,DLF,14.5,0.45,3.3,13,3.1,Active,Work Pressure,16.0,5.0,9.0,12.0,1450000,120833,Active
9262,Priya Ghosh,meena.roy1022@srijanrealty.com,Operations,Civil Engineer,Asansol,Female,46,Single,B.Com,2022-08-02 00:00:00,1,8,Wipro,11.0,0.65,3.2,11,4.4,Active,Career Growth,16.0,33.0,6.0,11.0,1100000,91666,Active
9263,Pooja Sharma,abhishek.mukherjee1131@srijanrealty.com,Construction,Finance Manager,New Town,Female,40,Single,M.Com,2019-10-17 00:00:00,4,9,Siddha Group,22.0,1.05,4.1,14,4.1,Active,Low Salary,16.0,28.0,9.0,20.0,2200000,183333,Active
9264,Karan Mukherjee,binoy.dutta1029@srijanrealty.com,IT,Project Manager,Howrah,Male,42,Single,Diploma Civil,2016-01-20 00:00:00,3,2,DLF,5.0,2.3,3.8,14,2.7,Active,Work Pressure,16.0,21.0,2.0,6.0,500000,41666,Active
9265,Kavya Banerjee,anjali.de1056@srijanrealty.com,Sales,Civil Engineer,Digha,Female,48,Single,M.Com,2016-10-22 00:00:00,4,12,Prestige Group,4.5,0.6,4.3,14,4.5,Left,Low Salary,16.0,7.0,2.0,18.0,450000,37500,Left
9266,Kavya Singh,anjali.choudhury1106@srijanrealty.com,Construction,Sales Executive,Jadavpur,Female,36,Single,LLB,2023-02-01 00:00:00,2,12,Wipro,6.0,0.4,4.2,12,4.2,Active,Relocation,16.0,13.0,2.0,20.0,600000,50000,Active
9267,Aarav Roy,nisha.das1080@srijanrealty.com,Marketing,Legal Advisor,Ballygunge,Female,43,Single,LLB,2023-11-30 00:00:00,6,12,Siddha Group,10.0,2.3,3.7,12,4.7,Left,Work Pressure,16.0,5.0,5.0,17.0,1000000,83333,Left
9268,Amit Dutta,sneha.sarkar1054@srijanrealty.com,Finance,HR Intern,New Town,Male,33,Single,MBA,2018-02-04 00:00:00,5,6,Ambuja Neotia,19.5,0.25,3.3,14,3.2,Active,Relocation,16.0,20.0,12.0,12.0,1950000,162500,Active
9269,Neha Chatterjee,binoy.sharma1079@srijanrealty.com,IT,IT Manager,Joka,Male,34,Married,BCA,2017-09-05 00:00:00,2,4,PS Group,4.0,1.1,3.9,13,2.6,Active,Relocation,16.0,44.0,4.0,13.0,400000,33333,Active
9270,Kavya Chatterjee,kavita.mehta1062@srijanrealty.com,Legal,Operations Head,Howrah,Male,46,Single,B.Arch,2017-11-28 00:00:00,9,11,TCS,22.0,0.25,3.7,14,2.6,Active,Low Salary,16.0,30.0,10.0,16.0,2200000,183333,Active
9271,Nikhil Chatterjee,soumik.das1041@srijanrealty.com,Legal,Operations Head,New Town,Male,45,Married,B.Tech,2023-04-20 00:00:00,5,7,Brigade Group,16.0,0.4,4.1,13,3.4,Left,Better Opportunity,16.0,40.0,6.0,15.0,1600000,133333,Left
9272,Aarav Sen,monalisa.patel1084@srijanrealty.com,Legal,IT Manager,Jadavpur,Male,34,Married,LLB,2016-01-21 00:00:00,7,8,L&T,22.0,1.05,4.0,11,4.6,Active,Personal,16.0,22.0,2.0,11.0,2200000,183333,Active
9273,Ananya Verma,priya.thomas1052@srijanrealty.com,Operations,IT Support,Kolkata,Female,23,Married,BBA,2016-10-10 00:00:00,4,2,Unimark,18.0,0.45,4.5,12,2.9,Active,Low Salary,16.0,41.0,8.0,7.0,1800000,150000,Active
9274,Priya Roy,sayan.majumdar1135@srijanrealty.com,Finance,Team Lead,Jadavpur,Female,25,Married,MCA,2018-11-15 00:00:00,8,9,Unimark,10.5,0.25,4.4,12,2.9,Active,Better Opportunity,16.0,12.0,8.0,22.0,1050000,87500,Active
9275,Riya Mukherjee,sanjay.sen1065@srijanrealty.com,Operations,Operations Head,Joka,Male,23,Married,Diploma Civil,2023-10-24 00:00:00,4,11,Merlin Group,14.5,0.45,3.3,12,3.8,Active,Better Opportunity,16.0,30.0,1.0,5.0,1450000,120833,Active
9276,Priya Verma,anjali.choudhury1106@srijanrealty.com,Legal,Marketing Manager,Behala,Male,24,Single,LLB,2016-09-15 00:00:00,2,7,Prestige Group,11.0,1.7,3.4,13,4.8,Left,Relocation,16.0,11.0,14.0,11.0,1100000,91666,Left
9277,Sanjay Sharma,debashis.kumari1033@srijanrealty.com,Legal,Sales Executive,Behala,Female,48,Single,LLB,2018-08-27 00:00:00,5,10,Infosys,18.0,1.0,4.6,14,2.6,Active,Personal,16.0,31.0,15.0,11.0,1800000,150000,Active
9278,Vikram Paul,soumik.thomas1091@srijanrealty.com,Legal,Sales Intern,Rajarhat,Female,34,Married,LLB,2017-06-21 00:00:00,2,7,Brigade Group,10.0,1.0,4.5,13,2.8,Active,Work Pressure,16.0,12.0,3.0,14.0,1000000,83333,Active
9279,Sourav Sarkar,binoy.sharma1079@srijanrealty.com,HR,Content Strategist,Jadavpur,Male,49,Single,B.Tech,2018-08-15 00:00:00,6,10,Wipro,14.5,0.5,4.2,14,4.9,Active,Personal,16.0,20.0,9.0,7.0,1450000,120833,Active
9280,Rahul Roy,vikash.mondal1105@srijanrealty.com,Operations,Finance Manager,Behala,Female,34,Married,MCA,2021-06-29 00:00:00,7,4,PS Group,4.0,1.3,4.6,14,3.9,Active,Work Pressure,16.0,31.0,1.0,12.0,400000,33333,Active
