Order_ID,Order_Date,Month,Year,Customer_ID,Customer_Name,Product,Category,Location,Region,Salesperson,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discounted_price,Total_sales,Payment_Mode,Lead_Source,Order_Status,Sales_Category,Lost_Scale
ORD109968,11/19/2025,Nov,2025,CUST14145,Riya_Ghosh,Headphones,Electronics,Delhi,North,Arjun_Mehta,1,5500,10,5500,550,4950,Bank_Transfer,Google_Ads,Completed,Low,Good_Sale
ORD109969,3/30/2024,Mar,2024,CUST16024,Riya_Ghosh,Office_Chair,Furniture,Bengaluru,South,Riya_Sen,2,5400,2,10800,216,10584,Credit_Card,Instagram,Cancelled,Medium,Lost
ORD109970,11/29/2024,Nov,2024,CUST11048,Rahul_Sharma,Sofa,Furniture,Ahmedabad,West,Amit_Roy,2,46000,20,92000,18400,73600,Debit_Card,Facebook,Completed,Medium,Good_Sale
ORD109971,8/25/2025,Aug,2025,CUST17854,Riya_Ghosh,Headphones,Electronics,Jaipur,North,Sneha_Gupta,2,17900,0,35800,0,35800,Debit_Card,Referral,Completed,Medium,Good_Sale
ORD109972,7/29/2026,Jul,2026,CUST17045,Priya_Das,Sofa,Furniture,Mumbai,West,Ananya_Dutta,2,62700,20,125400,25080,100320,Credit_Card,Marketplace,Pending,Medium,Good_Sale
ORD109973,7/6/2024,Jul,2024,CUST12660,Riya_Ghosh,Washing_Machine,Appliances,Bengaluru,South,Rahul_Das,1,53100,0,53100,0,53100,UPI,Store_Visit,Completed,Medium,Good_Sale
ORD109974,7/19/2024,Jul,2024,CUST15016,Neha_Das,Washing_Machine,Appliances,Delhi,North,Amit_Roy,1,21600,0,21600,0,21600,Net_Banking,Google_Ads,Completed,Medium,Good_Sale
ORD109975,5/4/2025,May,2025,CUST10105,Arjun_Singh,Jacket,Fashion,Hyderabad,South,Arjun_Mehta,5,2400,0,12000,0,12000,Net_Banking,Email,Cancelled,Medium,Lost
ORD109976,5/3/2026,May,2026,CUST14144,Arjun_Singh,Headphones,Electronics,Bhubaneswar,East,Sneha_Gupta,2,11300,2,22600,452,22148,Credit_Card,Website,Completed,Medium,Good_Sale
ORD109977,4/14/2024,Apr,2024,CUST12839,Priya_Das,Office_Chair,Furniture,Bengaluru,South,Rahul_Das,2,15400,12,30800,3696,27104,Net_Banking,Google_Ads,Cancelled,Medium,Lost
ORD109978,12/17/2025,Dec,2025,CUST17702,Priya_Das,Cookware_Set,Home_&_Kitchen,Mumbai,West,Vikram_Patel,2,2800,5,5600,280,5320,Net_Banking,Phone_Call,Completed,Low,Good_Sale
ORD109979,3/19/2026,Mar,2026,CUST14813,Sourav_Sen,Desk,Furniture,Bengaluru,South,Vikram_Patel,1,10600,0,10600,0,10600,Bank_Transfer,Website,Completed,Medium,Good_Sale
ORD109980,12/7/2025,Dec,2025,CUST15802,Sourav_Sen,Tablet,Electronics,Jaipur,North,Karan_Bose,3,19500,5,58500,2925,55575,Credit_Card,Store_Visit,Completed,Medium,Good_Sale
ORD109981,1/19/2026,Jan,2026,CUST15298,Kunal_Mehta,T-Shirt,Fashion,Chennai,South,Priya_Sharma,2,2200,20,4400,880,3520,Cash,Marketplace,Completed,Low,Good_Sale
ORD109982,1/13/2025,Jan,2025,CUST15623,Amit_Kumar,Laptop,Electronics,Pune,West,Amit_Roy,2,65200,7,130400,9128,121272,UPI,Instagram,Cancelled,Medium,Lost
ORD109983,10/16/2025,Oct,2025,CUST13923,Priya_Das,Sofa,Furniture,Ahmedabad,West,Riya_Sen,4,40400,12,161600,19392,142208,UPI,Website,Completed,Medium,Good_Sale
ORD109984,8/25/2025,Aug,2025,CUST14309,Ananya_Roy,Mixer_Grinder,Home_&_Kitchen,Ahmedabad,West,Neha_Singh,1,4400,3,4400,132,4268,Debit_Card,Website,Returned,Low,Lost
ORD109985,4/5/2026,Apr,2026,CUST10253,Rahul_Sharma,Desk,Furniture,Chennai,South,Sneha_Gupta,3,15600,7,46800,3276,43524,Net_Banking,Instagram,Completed,Medium,Good_Sale
ORD109986,5/15/2024,May,2024,CUST11667,Amit_Kumar,Microwave,Appliances,Chennai,South,Sneha_Gupta,3,15700,15,47100,7065,40035,Net_Banking,Marketplace,Pending,Medium,Good_Sale
ORD109987,1/5/2025,Jan,2025,CUST12300,Riya_Ghosh,T-Shirt,Fashion,Chennai,South,Sneha_Gupta,1,2800,12,2800,336,2464,Net_Banking,Store_Visit,Pending,Low,Good_Sale
ORD109988,7/21/2025,Jul,2025,CUST11451,Rahul_Sharma,Dining_Table,Furniture,Delhi,North,Rahul_Das,3,33100,0,99300,0,99300,Credit_Card,Google_Ads,Completed,Medium,Good_Sale
ORD109989,9/8/2024,Sep,2024,CUST14048,Rahul_Sharma,Refrigerator,Appliances,Hyderabad,South,Priya_Sharma,4,60700,10,242800,24280,218520,Debit_Card,Marketplace,Pending,High,Good_Sale
ORD109990,5/3/2025,May,2025,CUST14278,Sneha_Roy,Jacket,Fashion,Jaipur,North,Neha_Singh,1,8900,15,8900,1335,7565,Net_Banking,Phone_Call,Completed,Low,Good_Sale
ORD109991,7/5/2025,Jul,2025,CUST12054,Amit_Kumar,Sofa,Furniture,Kolkata,East,Rahul_Das,5,80500,2,402500,8050,394450,Credit_Card,Email,Completed,High,Good_Sale
ORD109992,11/13/2024,Nov,2024,CUST10602,Priya_Das,Office_Chair,Furniture,Jaipur,North,Priya_Sharma,1,19800,5,19800,990,18810,UPI,Email,Completed,Medium,Good_Sale
ORD109993,5/4/2026,May,2026,CUST16449,Sourav_Sen,Cookware_Set,Home_&_Kitchen,Chennai,South,Ananya_Dutta,1,5000,10,5000,500,4500,Bank_Transfer,Marketplace,Returned,Low,Lost
ORD109994,6/26/2026,Jun,2026,CUST13800,Riya_Ghosh,Headphones,Electronics,Bengaluru,South,Arjun_Mehta,5,6400,0,32000,0,32000,Debit_Card,Google_Ads,Pending,Medium,Good_Sale
ORD109995,2/21/2026,Feb,2026,CUST11319,Amit_Kumar,Bookshelf,Furniture,Delhi,North,Arjun_Mehta,4,16700,12,66800,8016,58784,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD109996,6/3/2026,Jun,2026,CUST12886,Ananya_Roy,T-Shirt,Fashion,Ahmedabad,West,Amit_Roy,4,2700,15,10800,1620,9180,Cash,Marketplace,Returned,Low,Lost
ORD109997,8/18/2026,Aug,2026,CUST11042,Arjun_Singh,Bookshelf,Furniture,Kolkata,East,Ananya_Dutta,2,18000,7,36000,2520,33480,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD109998,9/18/2024,Sep,2024,CUST10215,Arjun_Singh,Dining_Table,Furniture,Chennai,South,Rahul_Das,1,43500,7,43500,3045,40455,Net_Banking,Website,Completed,Medium,Good_Sale
ORD109999,10/25/2025,Oct,2025,CUST15418,Arjun_Singh,Jacket,Fashion,Delhi,North,Amit_Roy,2,6500,0,13000,0,13000,Bank_Transfer,Store_Visit,Pending,Medium,Good_Sale
ORD110000,6/14/2025,Jun,2025,CUST12485,Neha_Das,Washing_Machine,Appliances,Bhubaneswar,East,Ananya_Dutta,2,50300,12,100600,12072,88528,Bank_Transfer,Store_Visit,Cancelled,Medium,Lost
ORD110001,3/25/2026,Mar,2026,CUST11911,Sneha_Roy,Sofa,Furniture,Delhi,North,Vikram_Patel,1,47700,20,47700,9540,38160,Bank_Transfer,Referral,Cancelled,Medium,Lost
ORD110002,2/25/2025,Feb,2025,CUST17039,Kunal_Mehta,Office_Chair,Furniture,Jaipur,North,Karan_Bose,2,19100,15,38200,5730,32470,Debit_Card,Website,Completed,Medium,Good_Sale
ORD110003,10/13/2024,Oct,2024,CUST10349,Riya_Ghosh,Jeans,Fashion,Chennai,South,Arjun_Mehta,1,4500,7,4500,315,4185,Debit_Card,Facebook,Completed,Low,Good_Sale
ORD110004,12/17/2024,Dec,2024,CUST11877,Ananya_Roy,Refrigerator,Appliances,Kolkata,East,Karan_Bose,1,62300,0,62300,0,62300,Cash,Google_Ads,Completed,Medium,Good_Sale
ORD110005,7/9/2025,Jul,2025,CUST15170,Kunal_Mehta,Desk,Furniture,Ahmedabad,West,Arjun_Mehta,1,24700,3,24700,741,23959,Debit_Card,Google_Ads,Returned,Medium,Lost
ORD110006,4/20/2025,Apr,2025,CUST16791,Neha_Das,Air_Conditioner,Appliances,Jaipur,North,Karan_Bose,1,77200,3,77200,2316,74884,Cash,Store_Visit,Returned,Medium,Lost
ORD110007,11/23/2024,Nov,2024,CUST17350,Neha_Das,Washing_Machine,Appliances,Mumbai,West,Riya_Sen,1,53900,0,53900,0,53900,Bank_Transfer,Marketplace,Returned,Medium,Lost
ORD110008,4/7/2025,Apr,2025,CUST13052,Ananya_Roy,Headphones,Electronics,Bhubaneswar,East,Sneha_Gupta,5,3900,2,19500,390,19110,Credit_Card,Facebook,Completed,Medium,Good_Sale
ORD110009,3/8/2026,Mar,2026,CUST16277,Ananya_Roy,Cookware_Set,Home_&_Kitchen,Ahmedabad,West,Neha_Singh,4,11000,10,44000,4400,39600,UPI,Facebook,Completed,Medium,Good_Sale
ORD110010,8/15/2025,Aug,2025,CUST16481,Sourav_Sen,Laptop,Electronics,Ahmedabad,West,Neha_Singh,2,82800,0,165600,0,165600,Cash,Instagram,Completed,Medium,Good_Sale
ORD110011,2/15/2026,Feb,2026,CUST15260,Arjun_Singh,Refrigerator,Appliances,Bengaluru,South,Arjun_Mehta,1,66200,0,66200,0,66200,Cash,Marketplace,Completed,Medium,Good_Sale
ORD110012,3/13/2025,Mar,2025,CUST15748,Rahul_Sharma,Running_Shoes,Fashion,Delhi,North,Amit_Roy,1,2500,20,2500,500,2000,Debit_Card,Email,Pending,Low,Good_Sale
ORD110013,12/27/2024,Dec,2024,CUST13485,Sneha_Roy,Refrigerator,Appliances,Hyderabad,South,Sneha_Gupta,5,84900,10,424500,42450,382050,Net_Banking,Phone_Call,Completed,High,Good_Sale
ORD110014,11/22/2025,Nov,2025,CUST10836,Neha_Das,Air_Conditioner,Appliances,Jaipur,North,Rahul_Das,4,84700,15,338800,50820,287980,Bank_Transfer,Phone_Call,Pending,High,Good_Sale
ORD110015,7/30/2026,Jul,2026,CUST12749,Priya_Das,Refrigerator,Appliances,Chennai,South,Arjun_Mehta,4,30100,3,120400,3612,116788,UPI,Phone_Call,Completed,Medium,Good_Sale
ORD110016,10/16/2024,Oct,2024,CUST10670,Amit_Kumar,Refrigerator,Appliances,Pune,West,Neha_Singh,2,53000,5,106000,5300,100700,Debit_Card,Website,Completed,Medium,Good_Sale
ORD110017,5/17/2026,May,2026,CUST17236,Priya_Das,Coffee_Maker,Home_&_Kitchen,Ahmedabad,West,Riya_Sen,1,14200,10,14200,1420,12780,UPI,Instagram,Completed,Medium,Good_Sale
ORD110018,7/6/2026,Jul,2026,CUST10914,Rahul_Sharma,Microwave,Appliances,Bengaluru,South,Rahul_Das,3,9800,12,29400,3528,25872,UPI,Email,Completed,Medium,Good_Sale
ORD110019,7/3/2024,Jul,2024,CUST11366,Sneha_Roy,Coffee_Maker,Home_&_Kitchen,Kolkata,East,Priya_Sharma,2,4500,5,9000,450,8550,Bank_Transfer,Phone_Call,Completed,Low,Good_Sale
ORD110020,5/31/2026,May,2026,CUST17282,Sourav_Sen,Running_Shoes,Fashion,Jaipur,North,Priya_Sharma,1,11000,20,11000,2200,8800,Net_Banking,Facebook,Pending,Low,Good_Sale
ORD110021,1/2/2024,Jan,2024,CUST12499,Priya_Das,Office_Chair,Furniture,Pune,West,Riya_Sen,1,21900,12,21900,2628,19272,Net_Banking,Website,Pending,Medium,Good_Sale
ORD110022,3/26/2024,Mar,2024,CUST10418,Ananya_Roy,Office_Chair,Furniture,Chennai,South,Amit_Roy,1,14900,2,14900,298,14602,Bank_Transfer,Store_Visit,Completed,Medium,Good_Sale
ORD110023,6/2/2026,Jun,2026,CUST16844,Sneha_Roy,Washing_Machine,Appliances,Chennai,South,Sneha_Gupta,4,28500,0,114000,0,114000,Credit_Card,Instagram,Completed,Medium,Good_Sale
ORD110024,3/20/2025,Mar,2025,CUST16151,Sourav_Sen,Jeans,Fashion,Jaipur,North,Riya_Sen,1,4200,0,4200,0,4200,Bank_Transfer,Instagram,Completed,Low,Good_Sale
ORD110025,2/15/2026,Feb,2026,CUST12426,Arjun_Singh,Smartphone,Electronics,Ahmedabad,West,Priya_Sharma,4,31400,15,125600,18840,106760,Cash,Google_Ads,Pending,Medium,Good_Sale
ORD110026,2/7/2025,Feb,2025,CUST17242,Arjun_Singh,Office_Chair,Furniture,Pune,West,Neha_Singh,5,11800,15,59000,8850,50150,Credit_Card,Phone_Call,Returned,Medium,Lost
ORD110027,7/4/2026,Jul,2026,CUST13709,Ananya_Roy,Bookshelf,Furniture,Ahmedabad,West,Priya_Sharma,1,12000,7,12000,840,11160,UPI,Facebook,Completed,Medium,Good_Sale
ORD110028,1/9/2026,Jan,2026,CUST16005,Sneha_Roy,Microwave,Appliances,Mumbai,West,Karan_Bose,2,14500,12,29000,3480,25520,Credit_Card,Store_Visit,Returned,Medium,Lost
ORD110029,12/4/2025,Dec,2025,CUST11542,Neha_Das,Air_Conditioner,Appliances,Ahmedabad,West,Riya_Sen,1,51700,15,51700,7755,43945,Bank_Transfer,Marketplace,Completed,Medium,Good_Sale
ORD110030,1/6/2026,Jan,2026,CUST17109,Sourav_Sen,Headphones,Electronics,Bhubaneswar,East,Arjun_Mehta,4,7600,2,30400,608,29792,Credit_Card,Instagram,Completed,Medium,Good_Sale
ORD110031,10/16/2025,Oct,2025,CUST12285,Riya_Ghosh,Smartphone,Electronics,Mumbai,West,Sneha_Gupta,2,18400,20,36800,7360,29440,Net_Banking,Website,Completed,Medium,Good_Sale
ORD110032,12/15/2025,Dec,2025,CUST13652,Riya_Ghosh,Desk,Furniture,Chennai,South,Vikram_Patel,1,16500,7,16500,1155,15345,Debit_Card,Email,Pending,Medium,Good_Sale
ORD110033,7/29/2026,Jul,2026,CUST15641,Kunal_Mehta,Mixer_Grinder,Home_&_Kitchen,Pune,West,Priya_Sharma,4,6400,5,25600,1280,24320,Net_Banking,Email,Completed,Medium,Good_Sale
ORD110034,5/22/2025,May,2025,CUST13046,Rahul_Sharma,Jeans,Fashion,Chennai,South,Karan_Bose,4,1500,2,6000,120,5880,Net_Banking,Email,Pending,Low,Good_Sale
ORD110035,1/30/2025,Jan,2025,CUST16120,Arjun_Singh,Air_Conditioner,Appliances,Bhubaneswar,East,Arjun_Mehta,5,76400,12,382000,45840,336160,Credit_Card,Google_Ads,Completed,High,Good_Sale
ORD110036,1/13/2025,Jan,2025,CUST13079,Neha_Das,T-Shirt,Fashion,Hyderabad,South,Neha_Singh,2,2900,10,5800,580,5220,Debit_Card,Google_Ads,Pending,Low,Good_Sale
ORD110037,5/6/2025,May,2025,CUST14607,Rahul_Sharma,T-Shirt,Fashion,Mumbai,West,Ananya_Dutta,5,1900,0,9500,0,9500,Credit_Card,Email,Completed,Low,Good_Sale
ORD110038,6/1/2026,Jun,2026,CUST17095,Sourav_Sen,Washing_Machine,Appliances,Delhi,North,Ananya_Dutta,3,37600,10,112800,11280,101520,Net_Banking,Email,Completed,Medium,Good_Sale
ORD110039,2/9/2025,Feb,2025,CUST15260,Ananya_Roy,Bookshelf,Furniture,Jaipur,North,Amit_Roy,2,10000,2,20000,400,19600,Bank_Transfer,Store_Visit,Completed,Medium,Good_Sale
ORD110040,5/23/2025,May,2025,CUST14466,Rahul_Sharma,Running_Shoes,Fashion,Pune,West,Arjun_Mehta,1,9200,3,9200,276,8924,Credit_Card,Phone_Call,Completed,Low,Good_Sale
ORD110041,10/24/2025,Oct,2025,CUST10875,Arjun_Singh,Jacket,Fashion,Chennai,South,Amit_Roy,1,5200,10,5200,520,4680,Credit_Card,Google_Ads,Pending,Low,Good_Sale
ORD110042,2/9/2025,Feb,2025,CUST15038,Kunal_Mehta,Cookware_Set,Home_&_Kitchen,Hyderabad,South,Vikram_Patel,2,5800,15,11600,1740,9860,Credit_Card,Website,Cancelled,Low,Lost
ORD110043,3/24/2026,Mar,2026,CUST10359,Sneha_Roy,Dining_Table,Furniture,Hyderabad,South,Vikram_Patel,3,24100,2,72300,1446,70854,Bank_Transfer,Phone_Call,Pending,Medium,Good_Sale
ORD110044,11/17/2024,Nov,2024,CUST14858,Neha_Das,Coffee_Maker,Home_&_Kitchen,Bhubaneswar,East,Ananya_Dutta,1,9300,7,9300,651,8649,Cash,Instagram,Pending,Low,Good_Sale
ORD110045,1/1/2025,Jan,2025,CUST11464,Sneha_Roy,Jeans,Fashion,Pune,West,Riya_Sen,2,4600,3,9200,276,8924,Credit_Card,Marketplace,Cancelled,Low,Lost
ORD110046,12/6/2024,Dec,2024,CUST14925,Neha_Das,Mixer_Grinder,Home_&_Kitchen,Bhubaneswar,East,Rahul_Das,1,7400,12,7400,888,6512,Credit_Card,Instagram,Completed,Low,Good_Sale
ORD110047,8/8/2026,Aug,2026,CUST13847,Arjun_Singh,T-Shirt,Fashion,Jaipur,North,Priya_Sharma,2,2700,15,5400,810,4590,Bank_Transfer,Marketplace,Completed,Low,Good_Sale
ORD110048,10/20/2024,Oct,2024,CUST13714,Priya_Das,Washing_Machine,Appliances,Ahmedabad,West,Sneha_Gupta,4,19600,10,78400,7840,70560,Bank_Transfer,Website,Completed,Medium,Good_Sale
ORD110049,5/2/2024,May,2024,CUST16976,Sneha_Roy,Sofa,Furniture,Chennai,South,Amit_Roy,3,75700,15,227100,34065,193035,Debit_Card,Store_Visit,Completed,Medium,Good_Sale
ORD110050,6/13/2025,Jun,2025,CUST11573,Arjun_Singh,Washing_Machine,Appliances,Mumbai,West,Ananya_Dutta,1,41100,7,41100,2877,38223,UPI,Facebook,Completed,Medium,Good_Sale
ORD110051,1/28/2024,Jan,2024,CUST12092,Sourav_Sen,Sofa,Furniture,Pune,West,Vikram_Patel,3,19700,10,59100,5910,53190,Net_Banking,Facebook,Returned,Medium,Lost
ORD110052,1/4/2025,Jan,2025,CUST17317,Neha_Das,Washing_Machine,Appliances,Ahmedabad,West,Arjun_Mehta,1,39800,3,39800,1194,38606,Bank_Transfer,Email,Completed,Medium,Good_Sale
ORD110053,2/7/2026,Feb,2026,CUST12762,Neha_Das,Air_Conditioner,Appliances,Chennai,South,Riya_Sen,1,73700,20,73700,14740,58960,Cash,Marketplace,Pending,Medium,Good_Sale
ORD110054,11/23/2024,Nov,2024,CUST11471,Amit_Kumar,Running_Shoes,Fashion,Kolkata,East,Priya_Sharma,5,6900,2,34500,690,33810,Net_Banking,Google_Ads,Completed,Medium,Good_Sale
ORD110055,5/9/2026,May,2026,CUST16252,Neha_Das,Running_Shoes,Fashion,Bhubaneswar,East,Arjun_Mehta,1,10100,20,10100,2020,8080,UPI,Instagram,Completed,Low,Good_Sale
ORD110056,9/3/2024,Sep,2024,CUST13432,Kunal_Mehta,Sofa,Furniture,Jaipur,North,Rahul_Das,1,51600,12,51600,6192,45408,Cash,Instagram,Completed,Medium,Good_Sale
ORD110057,7/22/2026,Jul,2026,CUST16685,Rahul_Sharma,Microwave,Appliances,Bengaluru,South,Arjun_Mehta,1,24900,20,24900,4980,19920,Cash,Store_Visit,Completed,Medium,Good_Sale
ORD110058,4/22/2024,Apr,2024,CUST12342,Priya_Das,Jacket,Fashion,Hyderabad,South,Karan_Bose,2,8900,10,17800,1780,16020,Bank_Transfer,Phone_Call,Completed,Medium,Good_Sale
ORD110059,3/12/2024,Mar,2024,CUST12634,Rahul_Sharma,Jeans,Fashion,Delhi,North,Sneha_Gupta,2,4000,5,8000,400,7600,Bank_Transfer,Email,Completed,Low,Good_Sale
ORD110060,2/6/2025,Feb,2025,CUST13668,Kunal_Mehta,Laptop,Electronics,Bhubaneswar,East,Priya_Sharma,4,68300,3,273200,8196,265004,Debit_Card,Google_Ads,Completed,High,Good_Sale
ORD110061,4/27/2025,Apr,2025,CUST17242,Amit_Kumar,Tablet,Electronics,Mumbai,West,Priya_Sharma,5,34500,2,172500,3450,169050,Bank_Transfer,Facebook,Completed,Medium,Good_Sale
ORD110062,9/19/2024,Sep,2024,CUST12091,Arjun_Singh,Laptop,Electronics,Bengaluru,South,Karan_Bose,3,63600,20,190800,38160,152640,Debit_Card,Facebook,Completed,Medium,Good_Sale
ORD110063,1/23/2025,Jan,2025,CUST13321,Riya_Ghosh,Mixer_Grinder,Home_&_Kitchen,Hyderabad,South,Arjun_Mehta,2,4200,0,8400,0,8400,Credit_Card,Email,Completed,Low,Good_Sale
ORD110064,12/20/2025,Dec,2025,CUST15769,Amit_Kumar,Mixer_Grinder,Home_&_Kitchen,Mumbai,West,Rahul_Das,1,7700,15,7700,1155,6545,Net_Banking,Instagram,Completed,Low,Good_Sale
ORD110065,6/19/2024,Jun,2024,CUST17353,Rahul_Sharma,Smartphone,Electronics,Pune,West,Karan_Bose,5,51100,12,255500,30660,224840,Cash,Email,Completed,High,Good_Sale
ORD110066,9/26/2024,Sep,2024,CUST16262,Arjun_Singh,Laptop,Electronics,Bhubaneswar,East,Sneha_Gupta,2,51900,2,103800,2076,101724,Debit_Card,Instagram,Pending,Medium,Good_Sale
ORD110067,11/25/2024,Nov,2024,CUST10369,Sneha_Roy,Air_Conditioner,Appliances,Jaipur,North,Riya_Sen,1,36400,20,36400,7280,29120,Net_Banking,Email,Pending,Medium,Good_Sale
ORD110068,12/10/2024,Dec,2024,CUST15737,Arjun_Singh,Jeans,Fashion,Chennai,South,Riya_Sen,2,4000,2,8000,160,7840,Cash,Google_Ads,Cancelled,Low,Lost
ORD110069,6/23/2025,Jun,2025,CUST17466,Priya_Das,Sofa,Furniture,Delhi,North,Amit_Roy,2,68000,2,136000,2720,133280,UPI,Instagram,Completed,Medium,Good_Sale
ORD110070,2/9/2026,Feb,2026,CUST12316,Arjun_Singh,Washing_Machine,Appliances,Jaipur,North,Amit_Roy,1,45000,7,45000,3150,41850,Net_Banking,Store_Visit,Completed,Medium,Good_Sale
ORD110071,5/23/2026,May,2026,CUST10622,Sourav_Sen,Office_Chair,Furniture,Mumbai,West,Amit_Roy,2,10800,0,21600,0,21600,Debit_Card,Email,Completed,Medium,Good_Sale
ORD110072,7/31/2025,Jul,2025,CUST10134,Sneha_Roy,Headphones,Electronics,Bhubaneswar,East,Sneha_Gupta,4,13100,0,52400,0,52400,Cash,Email,Completed,Medium,Good_Sale
ORD110073,3/21/2026,Mar,2026,CUST14786,Sourav_Sen,Dining_Table,Furniture,Bengaluru,South,Sneha_Gupta,1,30400,10,30400,3040,27360,Cash,Store_Visit,Completed,Medium,Good_Sale
ORD110074,3/22/2025,Mar,2025,CUST14797,Arjun_Singh,Mixer_Grinder,Home_&_Kitchen,Chennai,South,Neha_Singh,5,8600,20,43000,8600,34400,UPI,Instagram,Pending,Medium,Good_Sale
ORD110075,12/14/2024,Dec,2024,CUST13998,Riya_Ghosh,Air_Conditioner,Appliances,Hyderabad,South,Neha_Singh,1,75700,0,75700,0,75700,Net_Banking,Referral,Completed,Medium,Good_Sale
ORD110076,10/19/2025,Oct,2025,CUST10168,Unknown_customer,Headphones,Electronics,Hyderabad,South,Arjun_Mehta,1,11800,10,11800,1180,10620,Debit_Card,Phone_Call,Cancelled,Medium,Lost
ORD110077,1/23/2025,Jan,2025,CUST13078,Sourav_Sen,Jacket,Fashion,Delhi,North,Vikram_Patel,3,3800,10,11400,1140,10260,UPI,Google_Ads,Pending,Medium,Good_Sale
ORD110078,1/21/2025,Jan,2025,CUST17829,Riya_Ghosh,Mixer_Grinder,Home_&_Kitchen,Chennai,South,Rahul_Das,1,2700,0,2700,0,2700,Bank_Transfer,Marketplace,Cancelled,Low,Lost
ORD110079,8/19/2026,Aug,2026,CUST13880,Kunal_Mehta,Bookshelf,Furniture,Hyderabad,South,Karan_Bose,4,15000,2,60000,1200,58800,Net_Banking,Marketplace,Completed,Medium,Good_Sale
ORD110080,7/31/2024,Jul,2024,CUST15481,Ananya_Roy,Air_Conditioner,Appliances,Jaipur,North,Rahul_Das,3,59800,5,179400,8970,170430,Cash,Store_Visit,Returned,Medium,Lost
ORD110081,5/5/2024,May,2024,CUST12298,Riya_Ghosh,Tablet,Electronics,Hyderabad,South,Sneha_Gupta,2,53300,12,106600,12792,93808,Bank_Transfer,Instagram,Returned,Medium,Lost
ORD110082,5/26/2025,May,2025,CUST11376,Arjun_Singh,Office_Chair,Furniture,Bhubaneswar,East,Sneha_Gupta,2,6200,2,12400,248,12152,Unknown,Instagram,Pending,Medium,Good_Sale
ORD110083,4/8/2024,Apr,2024,CUST17021,Neha_Das,Office_Chair,Furniture,Mumbai,West,Amit_Roy,5,8700,5,43500,2175,41325,UPI,Email,Pending,Medium,Good_Sale
ORD110084,6/7/2026,Jun,2026,CUST16772,Unknown_customer,Headphones,Electronics,Bengaluru,South,Ananya_Dutta,4,15800,7,63200,4424,58776,UPI,Email,Completed,Medium,Good_Sale
ORD110085,8/20/2026,Aug,2026,CUST10999,Sourav_Sen,Headphones,Electronics,Kolkata,East,Amit_Roy,3,13200,12,39600,4752,34848,UPI,Referral,Returned,Medium,Lost
ORD110086,6/29/2024,Jun,2024,CUST17904,Riya_Ghosh,Sofa,Furniture,Ahmedabad,West,Neha_Singh,1,72100,3,72100,2163,69937,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD110087,3/8/2025,Mar,2025,CUST17819,Priya_Das,Jacket,Fashion,Kolkata,East,Sneha_Gupta,2,8500,12,17000,2040,14960,Debit_Card,Instagram,Returned,Medium,Lost
ORD110088,2/22/2024,Feb,2024,CUST12031,Riya_Ghosh,Dining_Table,Furniture,Mumbai,West,Rahul_Das,1,60900,15,60900,9135,51765,Credit_Card,Phone_Call,Completed,Medium,Good_Sale
ORD110089,8/5/2026,Aug,2026,CUST17687,Arjun_Singh,Running_Shoes,Fashion,Bhubaneswar,East,Priya_Sharma,1,11300,10,11300,1130,10170,Cash,Referral,Completed,Medium,Good_Sale
ORD110090,2/24/2026,Feb,2026,CUST13781,Neha_Das,Office_Chair,Furniture,Pune,West,Rahul_Das,3,17300,12,51900,6228,45672,Cash,Marketplace,Cancelled,Medium,Lost
ORD110091,1/19/2024,Jan,2024,CUST13929,Riya_Ghosh,Headphones,Electronics,Chennai,South,Karan_Bose,2,11500,2,23000,460,22540,Bank_Transfer,Store_Visit,Completed,Medium,Good_Sale
ORD110092,7/9/2024,Jul,2024,CUST16454,Riya_Ghosh,Bookshelf,Furniture,Jaipur,North,Amit_Roy,5,11100,20,55500,11100,44400,Bank_Transfer,Phone_Call,Completed,Medium,Good_Sale
ORD110093,2/27/2026,Feb,2026,CUST11533,Riya_Ghosh,Jacket,Fashion,Ahmedabad,West,Ananya_Dutta,5,3900,3,19500,585,18915,Net_Banking,Referral,Completed,Medium,Good_Sale
ORD110094,9/1/2024,Sep,2024,CUST13673,Rahul_Sharma,Office_Chair,Furniture,Jaipur,North,Karan_Bose,1,12200,2,12200,244,11956,UPI,Facebook,Completed,Medium,Good_Sale
ORD110095,6/6/2024,Jun,2024,CUST15864,Arjun_Singh,Coffee_Maker,Home_&_Kitchen,Pune,West,Amit_Roy,5,11300,7,56500,3955,52545,Debit_Card,Store_Visit,Completed,Medium,Good_Sale
ORD110096,1/9/2026,Jan,2026,CUST14666,Priya_Das,Coffee_Maker,Home_&_Kitchen,Hyderabad,South,Arjun_Mehta,4,5400,5,21600,1080,20520,Cash,Referral,Completed,Medium,Good_Sale
ORD110097,12/23/2025,Dec,2025,CUST14630,Amit_Kumar,Bookshelf,Furniture,Delhi,North,Karan_Bose,1,9600,7,9600,672,8928,Cash,Website,Pending,Low,Good_Sale
ORD110098,5/14/2025,May,2025,CUST10663,Amit_Kumar,Headphones,Electronics,Bengaluru,South,Sneha_Gupta,2,6100,15,12200,1830,10370,Cash,Facebook,Pending,Medium,Good_Sale
